"Experiment","Target","Date","Variable","Method","Unit","Value","Data.Description","X","Experiment.URI","Target.URI","Variable.URI","Data.Description.URI"
"RESINTBIO","B_Fer-RIB-INT-3-R04-C0264","2019-12-06","Poids de bois de taille","Pesée à la balance","kilogram",0.565,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R04-C0264","sixtine:set/variables#variable.poids-de-bois-de-taille","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-1-R17-C1100","2019-12-06","Poids de bois de taille","Pesée à la balance","kilogram",0.64,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-1-R17-C1100","sixtine:set/variables#variable.poids-de-bois-de-taille","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R04-C0261","2019-12-06","Poids de bois de taille","Pesée à la balance","kilogram",0.15,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R04-C0261","sixtine:set/variables#variable.poids-de-bois-de-taille","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1-R04-C0264","2019-12-06","Poids de bois de taille","Pesée à la balance","kilogram",0.3,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-1-R04-C0264","sixtine:set/variables#variable.poids-de-bois-de-taille","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2","2019-05-02T12:00:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",5.47368421052632,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-2","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3","2019-05-02T12:00:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",6.21686746987952,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-3","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1","2019-05-02T12:00:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",5.61702127659574,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-1","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3","2019-06-01T11:30:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",9.08474576271187,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-3","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1","2019-06-01T11:30:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",9.125,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-1","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2","2019-06-01T11:30:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",8.825,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-2","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2","2019-04-04T15:15:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-2","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3","2019-04-04T15:15:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",0.0238095238095238,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-3","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1","2019-04-04T15:15:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-1","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3","2019-06-14T17:00:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",9.09623430962343,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-3","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2","2019-06-14T17:00:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",9.04545454545454,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-2","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1","2019-06-14T17:00:00.000+0200","Nombre moyen de feuille par sarment","Comptage manuel","Unitless",9.55474452554745,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Parcelle/B_Fer-RIB-INT-1","sixtine:set/variables#variable.nombre-moyen-de-feuille-par-sarment","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R11-C0716","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",4,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R11-C0716","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1-R06-C0359","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-1-R06-C0359","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1-R15-C1002","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",1,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-1-R15-C1002","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R15-C1004","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R15-C1004","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R11-C0713","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",10,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R11-C0713","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2-R11-C0715","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-2-R11-C0715","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R11-C0714","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R11-C0714","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R15-C1003","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",8,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R15-C1003","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R04-C0261","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",2,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R04-C0261","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2-R06-C0363","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-2-R06-C0363","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R06-C0359","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",10,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R06-C0359","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1-R17-C1101","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-1-R17-C1101","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R04-C0260","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R04-C0260","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R06-C0359","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",8,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R06-C0359","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R11-C0714","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",10,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R11-C0714","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R15-C1001","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R15-C1001","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R17-C1099","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R17-C1099","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R17-C1103","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",8,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R17-C1103","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2-R04-C0263","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",1,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-2-R04-C0263","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-1-R17-C1102","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",40,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-1-R17-C1102","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R11-C0715","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",5,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R11-C0715","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R15-C1003","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",5,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R15-C1003","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2-R15-C1002","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-2-R15-C1002","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2-R06-C0360","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",2,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-2-R06-C0360","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-1-R04-C0262","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",30,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-1-R04-C0262","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R17-C1101","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R17-C1101","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-1-R11-C0715","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",40,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-1-R11-C0715","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R04-C0260","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",6,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R04-C0260","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R06-C0359","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R06-C0359","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R04-C0261","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R04-C0261","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1-R04-C0264","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-1-R04-C0264","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R06-C0361","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R06-C0361","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1-R06-C0363","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-1-R06-C0363","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R15-C1002","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R15-C1002","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2-R15-C1005","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-2-R15-C1005","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-1-R04-C0260","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",40,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-1-R04-C0260","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R06-C0361","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",4,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R06-C0361","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-1-R15-C1003","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",20,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-1-R15-C1003","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-1-R15-C1001","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",70,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-1-R15-C1001","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1-R06-C0362","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-1-R06-C0362","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R15-C1002","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",15,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R15-C1002","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R17-C1102","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",5,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R17-C1102","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2-R11-C0713","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-2-R11-C0713","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R17-C1099","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",5,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R17-C1099","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R11-C0715","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R11-C0715","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-1-R11-C0717","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",2,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-1-R11-C0717","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R11-C0716","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",8,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R11-C0716","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R11-C0713","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R11-C0713","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-1-R06-C0359","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",30,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-1-R06-C0359","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R04-C0264","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R04-C0264","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-3-R04-C0260","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",2,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-3-R04-C0260","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-2-R17-C1100","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",1,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-2-R17-C1100","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-INT-3-R06-C0363","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",0,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-INT-3-R06-C0363","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R17-C1102","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",15,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R17-C1102","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
"RESINTBIO","B_Fer-RIB-RES-2-R04-C0263","2019-06-03","Fréquence du black rot sur les feuilles","Comptage manuel","Unitless",8,"standard_provenance",NA,"sixtine:set/experiments#resintbio","sixtine:set/experiments#resintbio/so-Cep/B_Fer-RIB-RES-2-R04-C0263","sixtine:set/variables#variable.frequence-du-black-rot-sur-les-feuilles","sixtine:id/provenance/standard_provenance"
